Origin,Name,Job Rank,Ability Type,Specific Ability Type,Size,Type,Memory,Tags,Action,Range,Damage,Text,Rarity,HP,Recoveries,Dodge,Speed,Memory Increase,Stresscap,A-Def,MP,Armor,Save Target,Scope,Size
Loot,Flawless Job Crystal,,Support,Support,Free,,,Unbreakable,-,,,"When you acquire this item, you gain permanent access to a job of your choice without needing any levels in that job's class. If you acquire this item again, you must pick a different job.",legendary,0,0,0,0,0,0,0,0,0,0,0,0
Loot,Fleetfoot Armor,,Support,Support,Light,,,"Armor, Mana X",,,,"+1 {ARMOR}.
Minor Action: You can spend up to 3 MP, increasing your SPEED by the amount of MP spent until the end of your turn.",rare,0,0,0,0,0,0,0,0,1,0,0,0
Loot,Gambling Dice,,Support,Support,Light,,,"Consumable 3, Unique",-,,,"When you would make an attack roll, you can instead expend a charge and roll 1d6 to determine the outcome of the attack:
- 1: You miss and take [2 {Stress}].
- 2-3: You miss.
- 4-5: You hit.
- 6: You crit.",Uncommon,0,0,0,0,0,0,0,0,0,0,0,0
Loot,Ghost Fist,,Skill,Skill,,,1,-,-,,-,"Your improvised weapon attacks can deal {Force}, and you can OPPORTUNITY ATTACK with them as if they have [{Reach} 1].",Uncommon,0,0,0,0,0,0,0,0,0,0,0,0
Loot,Ghost Gloves,,Support,Support,Light,,,,-,,,Your improvised weapon attacks gain the Aetheric tag and deal {Force}. You can OPPORTUNITY ATTACK with them as if they have [{Reach} 1].,Uncommon,0,0,0,0,0,0,0,0,0,0,0,0
Loot,Ghostwalker Armor,,Support,Support,Light,,,"Armor, Mana 1",,,,"+1 {ARMOR}.
Minor Action: You can move through characters and objects until the end of your turn, and ignore ENGAGEMENT for the same duration.",Uncommon,0,0,0,0,0,0,0,0,1,0,0,0
Loot,Grounded Caster,,Skill,Skill,,,1,Unique,-,,-,"1/round when you crit with a spell attack, the ground around you becomes temporarily supercharged. Until the start of your next turn, non-FLYING characters that start their turn adjacent to you take [2 {Astral}].",Uncommon,0,0,0,0,0,0,0,0,0,0,0,0
Loot,Headband of Intellect,,Support,Support,Light,,,Unique,-,,,"You gain +1 MEMORY, and +1 {Accuracy} on MIND checks and saves.",rare,0,0,0,0,0,0,0,0,0,0,0,0
Loot,Healer's Pact,,Spell,Spell,,,1,,Free Action,,,"You can activate this ability 1/scene when you restore {HP} to an ally. At the start of each of your subsequent turns, you regain 2 MP if you restored {HP} to an ally since the start of your prior turn. If you didn't, this effect ends.",legendary,0,0,0,0,0,0,0,0,0,0,0,0
Loot,Heavy Draw,,Skill,Skill,,,1,Unique,-,,-,Your weapons with {Range} gain +3 {Range}.,rare,0,0,0,0,0,0,0,0,0,0,0,0
Loot,Helm of Teleportation,,Support,Support,Main,,,Mana 2,Minor Action,,,You teleport up to 1d6+2 spaces.,legendary,0,0,0,0,0,0,0,0,0,0,0,0
Loot,Hemmorage,,Skill,Skill,,,1,Unique,-,,-,"When you critically hit with a weapon attack, you also deal [1 {Discord}].",rare,0,0,0,0,0,0,0,0,0,0,0,0
Loot,Heroic Leap,,Skill,Skill,,,1,"Stressful 1, Unique",(4) Rush,,-,"You teleport up to your SPEED, to a minimum of 2 spaces. When you end the movement, all characters in a [{Burst} 2] AOE take [2 {Force}].",Uncommon,0,0,0,0,0,0,0,0,0,0,0,0
Loot,Homing Enchantment,,Support,Support,Main,,,Enchantment,-,,,"You may use the following enchantment:
Any Ranged Weapon, Skill Attack, or Spell Attack: This weapon or technique gains Homing.",rare,0,0,0,0,0,0,0,0,0,0,0,0
Loot,Hydra Helmet,,Support,Support,Main,,,-,-,,,"When you take a Wound or Overstress, you regain 4 {HP} at the start of your next turn, and 2 {HP} at the start of the next turn after that one.
Minor Action: You can switch any number of Wounds you have to an equal number of Overstress, and vice versa. Switching between Wounds and Overstress doesn't trigger Wound/Overstress rolls.",rare,0,0,0,0,0,0,0,0,0,0,0,0
Loot,Ice Crown,,Spell,Spell,,,1,Mana 2,(3) Volley,,-,"You gain 3 ice shards, which is the maximum. As a minor action, you can expend a shard to make a ranged spell attack against a target within SCOPE, dealing [3 {Lunar}] on a hit.",rare,0,0,0,0,0,0,0,0,0,0,0,0
Loot,Improved Interpose,,Skill,Skill,,,2,Unique,-,,-,"You can INTERPOSE when an ally within [{Range} 4] is targeted, instead of within [{Range} 3], and you can shift +1 space when doing so.",Uncommon,0,0,0,0,0,0,0,0,0,0,0,0
Loot,Improved Spells,,Skill,Skill,,,2,Unique,-,,-,"You deal +1 damage with all spells that deal {Physical}, {Force}, {Astral}, or {Lunar}. {Stress} and {Discord} are unaffected.",Uncommon,0,0,0,0,0,0,0,0,0,0,0,0
Loot,Improved Weapons,,Skill,Skill,,,2,Unique,-,,-,"You deal +1 damage with all weapons that deal {Physical}, {Force}, {Astral}, or {Lunar}. {Stress} and {Discord} are unaffected.",Uncommon,0,0,0,0,0,0,0,0,0,0,0,0
Loot,Invisibility Cloak,,Support,Support,Main,,,Mana 1,Minor Action,,,"You become INVISIBLE until you next attack, force a save, or take a hostile action.",legendary,0,0,0,0,0,0,0,0,0,0,0,0
Loot,Jack of all Trades,,Skill,Skill,,,1,Unique,-,,-,You gain +1 {Accuracy} on all ability checks.,rare,0,0,0,0,0,0,0,0,0,0,0,0
Loot,Justicar Armor,,Support,Support,Light,,,Enchantment,-,,,"You may use one of the following enchantments at a time:
- Any Armor: This Armor grants resistance to {Force}.
- Any {2} CHANNEL Technique: While channeling this ability, you gain resistance to {Force}.",Uncommon,0,0,0,0,0,0,0,0,0,0,0,0
Loot,Leap,,Skill,Skill,,,1,Unique,Minor Action,,-,You instantly climb to the top of something to which you are adjacent.,Uncommon,0,0,0,0,0,0,0,0,0,0,0,0
Loot,Lifedrinker Armor,,Support,Support,Main,,,Armor,,,,"+1 {ARMOR}. You gain the following reaction, usable 1/round.
Trigger: You would take {Astral} or {Lunar}.
Effect: You can spend 1 MP to gain 4 TEMP {HP}. You can spend an additional 1 MP to also give all allies within [{Range} 5] 4 TEMP {HP}.",rare,0,0,0,0,0,0,0,0,1,0,0,0
Loot,Living Leyline,,Spell,Spell,,,1,Unique,-,,-,"You gain +2 A-DEF, and +1 {Accuracy} on MAGIC checks and saves. This effect is suppressed while you are SILENCED.",legendary,0,0,0,0,0,0,0,0,0,0,0,0
Loot,Mana Battery,,SKILL,SKILL,,,2,Unique,-,,-,You regain 1 MP at the start of each of your turns as long as you aren't SILENCED and haven't spent any MP since the start of your last turn.,legendary,0,0,0,0,0,0,0,0,0,0,0,0
Loot,Mental Discord,,Skill,Skill,,,1,-,-,,-,You can use MIND instead of MAGIC when making checks to clear {Discord}.,rare,0,0,0,0,0,0,0,0,0,0,0,0
Loot,Mithral Construction,,Support,Support,Main,,,"Enchantment, Unique",-,,,"You may use the following enchantment:
Any Equipment: This equipment's size is reduced by one level, (HEAVY to MAIN, MAIN to LIGHT). If the equipment was LIGHT, it can be equipped for free.",legendary,0,0,0,0,0,0,0,0,0,0,0,0
Loot,Monitor's Pivot,,Skill,Skill,,,1,Unique,-,,-,"You gain +1 {Reach} with all weapons that have {Reach}, and +1 {Accuracy} on MIND checks and saves.",legendary,0,0,0,0,0,0,0,0,0,0,0,0
Loot,Mortal Strike,,Skill,Skill,,,1,,-,,-,"1/turn when you {5} FIGHT and hit a target, you can take 1 {Stress} to make the attack a mortal strike. The target can't regain {HP} or gain TEMP {HP} until the start of your next turn.",Uncommon,0,0,0,0,0,0,0,0,0,0,0,0
Loot,Mote Shield,,Spell,Spell,,,1,Focus 2,Minor Action,,-,"You bestow an adjacent ally with protective energy. After they next take damage, they regain 3 {HP}. Each character can only have one such effect on them at a time.",rare,0,0,0,0,0,0,0,0,0,0,0,0
Loot,Mountainous Armor,,Support,Support,Heavy,,,Armor,-,,,"+3 {ARMOR}, -1 SPEED, -1 DODGE.
When you are subjected to forced movement, you can choose to reduce the distance you are moved by up to 3 spaces.",Uncommon,0,0,-1,-1,0,0,0,0,3,0,0,0
Loot,Multitasker,,Skill,Skill,,,1,Unique,-,,-,Your SURGE cost never goes above 1d6+2 {Stress}.,rare,0,0,0,0,0,0,0,0,0,0,0,0
Loot,Orb of Power,,Support,Support,Light,,,Mana 1,Free Action,,,"1/turn, one of your targets receives +1 {Difficulty} to their save against one of your effects.",Uncommon,0,0,0,0,0,0,0,0,0,0,0,0
Loot,Oversized Enchantment,,Support,Support,Heavy,,,"Enchantment, Unique",-,,,"You may use the following enchantment:
Any Weapon That Rolls for Damage: This weapon deals 1 additional die of damage of its usual damage type (excluding {Stress} and {Discord}). If the weapon has multiple damage types, pick one of them.",rare,0,0,0,0,0,0,0,0,0,0,0,0
Loot,Overwhelming,,Skill,Skill,,,1,Unique,-,,-,"You gain +2 SAVE TARGET.
Additionally, whenever a character fails a save against you, they take [1 {Stress}]",legendary,0,0,0,0,0,0,0,0,0,2,0,0
Loot,Paired Enchant,,Support,Support,Main,,,"Enchantment, Unique",-,,,"You may use the following enchantment:
Any Non-Slow Equipment or Technique: When you {7} FULL ATTACK, you can attack with this weapon twice instead of with two different weapons.",legendary,0,0,0,0,0,0,0,0,0,0,0,0
Loot,Paragon,,Skill,Skill,,,1,Unique,-,,-,You can pick two ancestry traits each quest.,legendary,0,0,0,0,0,0,0,0,0,0,0,0
Loot,Pass Without Trace,,Spell,Spell,,,2,Mana 3,(3) Volley,,-,"You and all adjacent allies become INVISIBLE until the start of your next turn. If an affected character forces a save, makes an attack, or targets something with a hostile effect, they lose INVISIBLE.",rare,0,0,0,0,0,0,0,0,0,0,0,0
Loot,Penta Quiver,,Support,Support,Main,,,Enchantment,,,,"You may use the following enchantment:
Any Ranged Weapon: As a minor action, choose one of the following effects for this weapon, lasting until you pick a new one. Each effect can be used 1/turn, and “on-hit” effects only apply to a single attack roll.
- Steel: This weapon gains Piercing.
- Flaming: On Hit: The target takes [1 {Discord}] for every damage die rolled for this attack.
- Explosive: On Hit: Characters in a [{Burst} 1] AOE around the target are auto-hit for half of the attack's damage.
- Seeker: This weapon gains Homing.
- Poisoned: On Hit: The target is DAZED until cleared. They can make a BULK save at the end of each of their turns, clearing the condition on a success.",legendary,0,0,0,0,0,0,0,0,0,0,0,0
Loot,Perfect Accuracy,,Skill,Skill,,,2,Unique,-,,-,"You can choose each option from the Reroll Table any number of times per turn, as long as the conditions are met for the option in question.",legendary,0,0,0,0,0,0,0,0,0,0,0,0
Loot,Physical Discord,,Skill,Skill,,,1,-,-,,-,You can use BULK instead of MAGIC when making checks to clear {Discord}.,rare,0,0,0,0,0,0,0,0,0,0,0,0
Loot,Pincer Strike,,Skill,Skill,,,2,Stressful 1,-,,-,"1/round when you {3} VOLLEY or {5} FIGHT, you can attack with two different weapons. All attacks must target the same target. You can't use this ability with {7} FULL ATTACK.",legendary,0,0,0,0,0,0,0,0,0,0,0,0
Loot,Portable Cover,,Support,Support,Heavy,,,,Minor Action,,,"2/scene, you can create a SIZE 1 or SIZE 2 object that counts as hard cover in a free adjacent space.",Uncommon,0,0,0,0,0,0,0,0,0,0,0,0
Loot,Potion of Climbing,,Support,Support,Light,,,Consumable 2,Minor Action,,,"Until the end of the scene, climbing doesn't cost any additional movement. Additionally, when you climb, you can bring a willing adjacent ally with you as long as there is enough space for both of you to stand.",Uncommon,0,0,0,0,0,0,0,0,0,0,0,0
Loot,Potion of Giants,,Support,Support,Light,,,Consumable 2,Minor Action,,,"1/scene, you gain +1 SIZE, +1 {Reach} with all effects with {Reach}, and +2 {Accuracy} on BULK checks and saves. These effects last until the end of the scene.",legendary,0,0,0,0,0,0,0,0,0,0,0,0
Loot,Potion of Size,,Support,Support,Light,,,Consumable 3,Minor Action,,,"You change your SIZE to 1/2, 1, 2, or 3 for the rest of the scene.",rare,0,0,0,0,0,0,0,0,0,0,0,0
Loot,Power Armor,,Support,Support,Heavy,,,Armor,-,,,"+3 {ARMOR}, -1 DODGE.
You have flight and an Aquatic Adaptation.
Additionally, you gain the following ranged weapon attack: [{Range} 10], [1d6 {Force}].",legendary,0,0,-1,0,0,0,0,0,3,0,0,0
Loot,Prismatic Armor,,Support,Support,Light,,,Armor,-,,,"+2 {ARMOR}.
Additionally, at the start of each combat scene, you are permanently VULNERABLE to either {Astral}, {Lunar}, or {Force}, determined at random. This lasts until the end of the scene.",Uncommon,0,0,0,0,0,0,0,0,2,0,0,0
Loot,Pummel,,Skill,Skill,,,1,Stressful 1,Minor Action,,-,You deal [2 {Physical}] to an adjacent target.,Rare,0,0,0,0,0,0,0,0,0,0,0,0
Loot,Push Through Pain,,Skill,Skill,,,2,-,Reaction (1/round),,-,"Trigger: You would take damage.
Effect: The damage you take (after {ARMOR} and resistances) becomes {Stress} instead of its normal damage type.",Rare,0,0,0,0,0,0,0,0,0,0,0,0
Loot,Push to the Edge,,Spell,Spell,,,2,Unique,-,,-,Your abilities that deal {Stress} deal +2 {Stress} against BREAKING characters.,rare,0,0,0,0,0,0,0,0,0,0,0,0
Loot,Quick Hide,,Skill,Skill,,,2,Stressful 2,Minor Action,,-,You {4} HIDE.,legendary,0,0,0,0,0,0,0,0,0,0,0,0
Loot,Quick Rush,,Skill,Skill,,,2,-,Minor Action,,-,You {4} RUSH.,legendary,0,0,0,0,0,0,0,0,0,0,0,0
Loot,Quickstep Boots,,Support,Support,Light,,,Stressful 1,Minor Action,,,You move up to 2 spaces.,Uncommon,0,0,0,0,0,0,0,0,0,0,0,0
Loot,Radar (Loot),,Skill,Skill,,,1,-,Minor Action,,-,Enemies within [{Range} 5] lose HIDDEN.,rare,0,0,0,0,0,0,0,0,0,0,0,0
Loot,Rage Caster,,Skill,Skill,,,2,Unique,-,,-,"You can take {Stress} in place of spending MP, at a rate of 2 {Stress} per MP.",legendary,0,0,0,0,0,0,0,0,0,0,0,0
Loot,Razorwire Enchant,,Support,Support,Light,,,Enchantment,Minor Action,,,"You may use one of the following enchantments at a time:
- Any Armor: As a minor action while this Armor is equipped, you can spend 2 MP. Until the end of your next turn, when an adjacent enemy hits you with a melee attack, they take [2 {Physical}].
- Any Weapon, Skill Attack, or Spell Attack: As a minor action while this Armor is equipped, you can spend 1 MP. The next time you hit with this ability this turn, the target takes [2 {Physical}] if they make a melee attack against you before the end of their next turn.",rare,0,0,0,0,0,0,0,0,0,0,0,0
Loot,Reckless Swing,,Skill,Skill,,,1,Unique,-,,-,"As long as you aren't already MARKED, you can {3} MARK yourself to reroll the damage of a melee attack.",Uncommon,0,0,0,0,0,0,0,0,0,0,0,0
Loot,Reflect,,Skill,Skill,,,2,Unique,Reaction (1/round),,-,"Trigger: You are hit by an attack and reduce the damage to 0 through {ARMOR} or any other effect.
Effect: You can force the attack to instead target the attacker or another character or object within [{Range} 8] of you. The attacker rerolls the attack against the new target.",legendary,0,0,0,0,0,0,0,0,0,0,0,0
Loot,Regeneration,,Skill,Skill,,,1,Unique,-,,-,"As long as you aren't defeated, you regain 1 {HP} at the start of each of your turns.",legendary,0,0,0,0,0,0,0,0,0,0,0,0
Loot,Reincarnate,,Spell,Spell,,,1,"Limited 1, Unique",-,,-,"When you would be defeated, you immediately return to your {HP} maximum; clear all conditions, statuses, {Stress}, and {Discord}; and remove the Wound or Overstress that would have defeated you.",legendary,0,0,0,0,0,0,0,0,0,0,0,0
Loot,Restful Presence,,Skill,Skill,,,2,-,-,,-,"During Short Rests, you and your allies automatically regain all {HP}.",rare,0,0,0,0,0,0,0,0,0,0,0,0
Loot,Returning Weapon,,Support,Support,Light,,,Enchantment,-,,,"You may use the following enchantment:
Any Melee Weapon with {Reach}: This weapon gains Thrown 5 and automatically returns back to you when thrown.",Uncommon,0,0,0,0,0,0,0,0,0,0,0,0
Loot,Revive Kit,,Support,Support,Main,,,Consumable 2,Minor Action,,,One defeated ally can spend a RECOVERY to clear 1 Wound or Overstress and return to play adjacent to you with their {HP} equal to their BLOODIED value and their {Stress} equal to their BREAKING point.,Uncommon,0,0,0,0,0,0,0,0,0,0,0,0
Loot,Ring of Regeneration,,Support,Support,Light,,,Unique,-,,,"While BLOODIED, you regain 1 {HP} at the start of each of your turns.",Uncommon,0,0,0,0,0,0,0,0,0,0,0,0
Loot,Riposte,,Skill,Skill,,,2,Unique,-,,-,You gain +1 {Accuracy} to attacks that cost FOCUS to make.,Uncommon,0,0,0,0,0,0,0,0,0,0,0,0
Loot,Runic Tattoos,,Support,Support,Main,,,Armor,-,,,"When you INTERPOSE, you gain +3 {ARMOR} against the attack.",rare,0,0,0,0,0,0,0,0,0,0,0,0
Loot,Safe Travels,,Skill,Skill,,,1,-,-,,-,You are immune to dangerous terrain.,Uncommon,0,0,0,0,0,0,0,0,0,0,0,0
Loot,Sharkskin Armor,,Support,Support,Light,,,Armor,-,,,"+1 {ARMOR}.
You move normally in liquid-based difficult terrain, and have an Aquatic Adaptation.
Additionally, characters that successfully GRAPPLE you take [2 {Physical}].",rare,0,0,0,0,0,0,0,0,1,0,0,0
Loot,Shield of the Evil Eye,,Support,Support,Main,,,-,-,,,"1/round when you are missed by an attack, you can spend 1 MP      to make the attacker DAZED until the end of their next turn. Additionally, you can perform the following
Additionally, you gain the Shield Block reaction. If you meet the trigger condition of the Shield Block while using INTERPOSE, you can automatically use its effect as part of that INTERPOSE reaction.

Shield Block        Reaction
Reaction (1/round)
Trigger: You would take {Physical}, {Astral}, {Lunar}, or {Force}, or you would take that damage as part of Interpose.
Effect: You can take [2 {Stress}] to gain resistance to that damage.",rare,0,0,0,0,0,0,0,0,0,0,0,0
Loot,Skeleton Key,,Support,Support,Light,,,-,-,,,"You can automatically open locks as a free action and have +1 {Accuracy} on saves triggered by traps.
Additionally, you automatically disable traps, and can do so even while they're HIDDEN.",legendary,0,0,0,0,0,0,0,0,0,0,0,0
Loot,Slam,,Skill,Skill,,,2,Stressful 1,Minor Action,,-,An adjacent enemy must make a BULK save. Failure: They are DAZED until the end of their next turn.,Uncommon,0,0,0,0,0,0,0,0,0,0,0,0
Loot,Slippery,,Skill,Skill,,,1,-,Minor Action,,-,You automatically escape from grapples.,Uncommon,0,0,0,0,0,0,0,0,0,0,0,0
Loot,Snickersnack,,Support,Support,Light,,,Enchantment,-,,,"You may use the following enchantment:
Any Weapon, Skill Attack, or Spell Attack: 1/round when you crit with this weapon or technique, it deals the maximum possible damage.",legendary,0,0,0,0,0,0,0,0,0,0,0,0
Loot,Spacewarp Enchant,,Support,Support,Light,,,Enchantment,-,,,"You may use one of the following enchantments at a time:
- Any Armor: Any time you teleport while this Armor is equipped, you increase the distance you move by spaces equal to your current {ARMOR}.
- Any {2} CHANNEL Technique: When you release this ability, you can teleport up to 3 spaces.",Uncommon,0,0,0,0,0,0,0,0,0,0,0,0
Loot,Spectral Dash,,Skill,Skill,,,1,Mana 1,(4) Rush,,-,"You {4} RUSH, and can move through characters and objects as part of the movement from this action, ignoring ENGAGEMENT. You can't end your turn sharing a space with something.",rare,0,0,0,0,0,0,0,0,0,0,0,0
Loot,Spikes,,Support,Support,Main,,,"Enchantment, Unique",-,,,"You may use one of the following enchantments at a time:
- Any Armor: When you INTERPOSE and end the movement next to the attack with this Armor equipped, you can deal [1 Piercing {Physical}] to them as part of the same reaction.
- Any {2} CHANNEL Technique: While channeling this ability, adjacent characters take [1 {Physical}] when they hit you with a melee attack.",Uncommon,0,0,0,0,0,0,0,0,0,0,0,0
Loot,Sprinter's Potion,,Support,Support,Light,,,Consumable 3,Minor Action,,,Your SPEED is doubled until the end of your next turn.,Uncommon,0,0,0,0,0,0,0,0,0,0,0,0
Loot,Stealth Spell,,Spell,Spell,,,2,Mana 1,Minor Action,,-,"The next time you {3} VOLLEY with a spell this turn, you become INVISIBLE until the start of your next turn.",legendary,0,0,0,0,0,0,0,0,0,0,0,0
